MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,Remodeled,TotalBathrooms,OverallQualCond,TotalPorchSF,LotFrontageRatio,PricePerSF,TimeSinceRemodel
SC70,RM,90.0,9900.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6.0,4.0,1973.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1008.0,1008.0,GasW,TA,Y,SBrkr,1178.0,1032.0,0.0,2210.0,0.0,0.0,2.0,0.0,3.0,1.0,Fa,8.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,205.0,Fa,TA,N,0.0,48.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2007.0,WD,Normal,117500.0,3218.0,34.0,1,2.0,10.0,48.0,0.00909090909090909,36.51336233685519,57.0
SC60,RL,80.0,9828.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8.0,5.0,1995.0,1995.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584.0,Unf,0.0,544.0,1128.0,GasA,Ex,Y,SBrkr,1142.0,878.0,0.0,2020.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,466.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2009.0,WD,Normal,239500.0,3148.0,14.0,0,2.5,13.0,25.0,0.00814000814000814,76.08005082592122,14.0
SC60,RL,57.0,8773.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,916.0,GasA,Gd,Y,SBrkr,916.0,684.0,0.0,1600.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,460.0,TA,TA,Y,100.0,38.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2007.0,WD,Normal,169000.0,2516.0,10.0,0,2.5,11.0,38.0,0.006497207340704434,67.17011128775835,10.0
SC30,RM,60.0,6180.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6.0,5.0,1926.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,TA,N,SBrkr,986.0,0.0,0.0,986.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1980.0,Unf,1.0,180.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2007.0,WD,Normal,102000.0,1946.0,81.0,1,1.0,11.0,25.0,0.009708737864077669,52.41521068859198,57.0
SC50,RL,80.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1950.0,1950.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280.0,Unf,0.0,752.0,1032.0,GasA,TA,Y,SBrkr,1032.0,220.0,0.0,1252.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,No,Attchd,1980.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Apr,2008.0,WD,Abnorml,119000.0,2284.0,58.0,0,1.0,11.0,0.0,0.008333333333333333,52.101576182136604,58.0
SC50,RL,54.0,6342.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5.0,5.0,1973.0,1996.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Gd,N,SBrkr,780.0,240.0,0.0,1020.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,No,No,N,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2010.0,WD,Normal,94000.0,1800.0,37.0,1,1.0,10.0,0.0,0.008514664143803218,52.22222222222222,14.0
SC20,RL,0.0,9819.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,ImStucc,BrkFace,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1567.0,Unf,0.0,0.0,1567.0,GasA,TA,Y,SBrkr,1567.0,0.0,0.0,1567.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1980.0,RFn,2.0,714.0,TA,TA,Y,264.0,32.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2009.0,WD,Normal,196000.0,3134.0,32.0,0,3.0,11.0,32.0,0.0,62.53988513082323,32.0
SC30,RL,98.0,8731.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5.0,5.0,1920.0,1950.0,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645.0,Unf,0.0,270.0,915.0,GasA,TA,Y,SBrkr,1167.0,0.0,0.0,1167.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Maj1,1.0,Gd,Detchd,1980.0,Unf,2.0,495.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2007.0,WD,Normal,144000.0,2082.0,87.0,1,1.0,10.0,0.0,0.011224372924063681,69.164265129683,57.0
SC20,RL,60.0,7350.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1951.0,1951.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,852.0,Unf,0.0,100.0,952.0,GasA,TA,Y,SBrkr,952.0,0.0,0.0,952.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,840.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2008.0,COD,Abnorml,139000.0,1904.0,57.0,0,2.0,12.0,0.0,0.00816326530612245,73.00420168067227,57.0
SC60,RL,0.0,10304.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5.0,7.0,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,381.0,Unf,0.0,399.0,780.0,GasA,Ex,Y,SBrkr,1088.0,780.0,0.0,1868.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,484.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2009.0,WD,Normal,197500.0,2648.0,33.0,0,3.5,12.0,25.0,0.0,74.58459214501511,33.0
SC60,RL,77.0,9965.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,2006.0,2007.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150.0,Unf,0.0,316.0,1466.0,GasA,Ex,Y,SBrkr,1466.0,1362.0,0.0,1464.0,1.0,0.0,3.0,0.0,4.0,1.0,Gd,6.0,Typ,1.0,TA,BuiltIn,1980.0,RFn,3.0,480.0,TA,TA,Y,125.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Apr,2007.0,New,Partial,163000.0,2930.0,1.0,1,4.0,13.0,25.0,0.00772704465629704,55.63139931740614,0.0
SC20,RL,0.0,9000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1959.0,1959.0,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288.0,Unf,0.0,718.0,1006.0,GasA,TA,Y,SBrkr,1006.0,0.0,0.0,1006.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,No,No,Y,0.0,24.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2008.0,WD,Normal,80000.0,2012.0,49.0,0,1.0,10.0,24.0,0.0,39.761431411530815,49.0
SC190,RL,60.0,12180.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4.0,4.0,1941.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348.0,Unf,0.0,324.0,672.0,Grav,Fa,N,SBrkr,672.0,252.0,0.0,924.0,1.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Jul,2010.0,WD,Normal,80000.0,1596.0,69.0,1,2.0,8.0,0.0,0.0049261083743842365,50.12531328320802,60.0
SC50,RM,52.0,6240.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1928.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,Ex,Y,SBrkr,1042.0,534.0,0.0,1576.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,8.0,Typ,1.0,Gd,Detchd,1980.0,Unf,1.0,225.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2006.0,WD,Family,149000.0,2618.0,78.0,1,1.0,11.0,0.0,0.008333333333333333,56.913674560733384,56.0
SC20,RL,0.0,11200.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6.0,5.0,1985.0,1985.0,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258.0,Unf,0.0,40.0,1298.0,GasA,TA,Y,SBrkr,1298.0,0.0,0.0,1298.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,403.0,TA,TA,Y,165.0,26.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2006.0,WD,Normal,180000.0,2596.0,21.0,0,3.0,11.0,26.0,0.0,69.33744221879815,21.0
SC70,RL,75.0,12000.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7.0,7.0,1941.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,275.0,Unf,0.0,429.0,704.0,GasA,Ex,Y,SBrkr,860.0,704.0,0.0,1564.0,0.0,0.0,1.0,1.0,3.0,1.0,Fa,7.0,Typ,1.0,Gd,Attchd,1980.0,Unf,1.0,234.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2009.0,WD,Normal,174500.0,2268.0,68.0,1,1.5,14.0,0.0,0.00625,76.94003527336861,59.0
SC50,RM,0.0,5700.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7.0,7.0,1926.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,572.0,572.0,GasA,TA,Y,SBrkr,572.0,539.0,0.0,1111.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1980.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2008.0,WD,Normal,116900.0,1683.0,82.0,1,1.0,14.0,0.0,0.0,69.45929887106358,58.0
SC70,RM,50.0,9000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7.0,5.0,1920.0,1988.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624.0,Unf,0.0,26.0,650.0,GasA,Ex,Y,SBrkr,832.0,650.0,0.0,1482.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,324.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2009.0,WD,Normal,143000.0,2132.0,89.0,1,1.0,12.0,0.0,0.005555555555555556,67.07317073170732,21.0
SC20,RL,57.0,8280.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1950.0,1950.0,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,Ex,Y,SBrkr,932.0,0.0,0.0,932.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,1.0,Gd,Attchd,1980.0,Unf,1.0,306.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,GdPrv,No,0.0,Nov,2007.0,WD,Normal,124000.0,1864.0,57.0,0,1.0,11.0,0.0,0.006884057971014493,66.52360515021459,57.0
SC20,RL,63.0,9478.5,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,4.0,1959.0,1959.0,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,176.0,Unf,0.0,1290.0,1466.0,GasA,TA,Y,SBrkr,1466.0,0.0,0.0,1466.0,0.0,0.0,1.0,1.0,3.0,1.0,Fa,6.0,Typ,2.0,Gd,Attchd,1980.0,Fin,2.0,528.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Nov,2006.0,WD,Normal,149900.0,2932.0,47.0,0,1.5,9.0,25.0,0.00664662130083874,51.12551159618008,47.0
SC20,RL,90.0,14115.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6.0,7.0,1956.0,2004.0,Gable,CompShg,Stone,Stone,BrkFace,0.0,TA,TA,PConc,TA,TA,No,ALQ,296.0,GLQ,0.0,230.0,1073.0,GasA,Ex,Y,SBrkr,1811.0,0.0,0.0,1811.0,0.0,0.0,1.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,470.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2006.0,WD,Abnorml,230000.0,2884.0,50.0,1,1.0,13.0,0.0,0.006376195536663124,79.75034674063801,2.0
SC30,RM,0.0,5890.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6.0,5.0,1930.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538.0,Unf,0.0,278.0,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,432.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2008.0,WD,Normal,120500.0,1632.0,78.0,1,1.0,11.0,0.0,0.0,73.83578431372548,1.0
SC60,RL,0.0,13700.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7.0,6.0,1965.0,1988.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454.0,Unf,0.0,410.0,864.0,GasA,TA,Y,SBrkr,902.0,918.0,0.0,1820.0,0.0,0.0,1.0,2.0,4.0,1.0,Gd,8.0,Typ,2.0,Gd,Attchd,1980.0,Unf,2.0,492.0,TA,TA,Y,60.0,84.0,0.0,0.0,0.0,0.0,No,GdPrv,No,0.0,May,2008.0,WD,Normal,201800.0,2684.0,43.0,1,2.0,13.0,84.0,0.0,75.18628912071534,20.0
SC20,RL,90.0,10768.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5.0,5.0,1976.0,2004.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,Unf,0.0,280.0,1437.0,GasA,TA,Y,SBrkr,1437.0,0.0,0.0,1437.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Fa,Attchd,1980.0,RFn,2.0,528.0,TA,TA,Y,0.0,21.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2007.0,WD,Normal,218000.0,2874.0,31.0,1,3.0,10.0,21.0,0.008358098068350668,75.85247042449548,3.0
SC80,RL,85.0,9350.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1965.0,1999.0,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,586.0,1219.0,GasA,Gd,Y,SBrkr,1265.0,0.0,0.0,1265.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,502.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Oct,2008.0,WD,Normal,179900.0,2484.0,43.0,1,2.0,10.0,25.0,0.00909090909090909,72.42351046698873,9.0
SC120,RL,34.0,5001.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,410.0,1314.0,GasA,Ex,Y,SBrkr,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,626.0,TA,TA,Y,172.0,62.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2009.0,WD,Normal,230000.0,2628.0,2.0,1,3.0,12.0,62.0,0.006798640271945611,87.51902587519025,1.0
SC20,RL,92.0,11932.0,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,476.75,1580.0,GasA,Ex,Y,SBrkr,1580.0,0.0,0.0,1580.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,3.0,830.0,TA,TA,Y,0.0,24.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2008.0,ConLD,Partial,235128.0,3160.0,1.0,1,2.0,13.0,24.0,0.0077103586992960105,74.40759493670886,0.0
SC60,RL,76.0,9120.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6.0,6.0,1974.0,1974.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,442.0,Unf,0.0,459.0,901.0,GasA,TA,Y,SBrkr,943.0,933.0,0.0,1876.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,540.0,Gd,TA,Y,0.0,69.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2008.0,WD,Normal,185000.0,2777.0,34.0,0,2.5,12.0,69.0,0.008333333333333333,66.61865322290241,34.0
SC160,RL,24.0,2280.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6.0,5.0,1978.0,1978.0,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,311.0,Unf,0.0,544.0,855.0,GasA,Fa,Y,SBrkr,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,440.0,TA,TA,Y,26.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2010.0,WD,Normal,146000.0,2311.0,32.0,0,2.5,11.0,0.0,0.010526315789473684,63.176114236261355,32.0
SC20,RL,0.0,14778.0,Pave,Grvl,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6.0,7.0,1954.0,2006.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,0.0,568.0,1296.0,GasA,Ex,Y,SBrkr,1640.0,0.0,0.0,1640.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Detchd,1980.0,Unf,2.0,924.0,TA,TA,Y,108.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Nov,2008.0,WD,Normal,224000.0,2936.0,54.0,1,2.0,13.0,0.0,0.0,76.29427792915531,2.0
SC20,RL,109.0,8724.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1968.0,1968.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492.0,Unf,0.0,402.0,894.0,GasA,Gd,Y,SBrkr,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Po,Attchd,1980.0,Fin,2.0,450.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2007.0,WD,Normal,129000.0,1788.0,39.0,0,1.0,10.0,0.0,0.012494268684089867,72.14765100671141,39.0
SC90,RL,60.0,12900.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4.0,4.0,1969.0,1969.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198.0,Unf,0.0,0.0,1198.0,GasA,TA,Y,SBrkr,1258.0,0.0,0.0,1258.0,2.0,0.0,0.0,2.0,3.0,1.0,TA,6.0,Typ,0.0,No,CarPort,1980.0,Unf,2.0,400.0,Fa,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jan,2008.0,WD,Alloca,108959.0,2456.0,39.0,0,3.0,8.0,0.0,0.004651162790697674,44.36441368078176,39.0
SC80,RL,0.0,16157.0,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5.0,7.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680.0,Rec,0.0,289.0,1360.0,GasA,Ex,Y,SBrkr,1432.0,0.0,0.0,1432.0,1.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,588.0,TA,TA,Y,168.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2007.0,WD,Normal,194000.0,2792.0,29.0,0,2.5,12.0,25.0,0.0,69.48424068767908,29.0
SC20,RL,79.0,9541.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7.0,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1502.0,1502.0,GasA,Ex,Y,SBrkr,1502.0,0.0,0.0,1502.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,644.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Sep,2009.0,New,Partial,233170.0,3004.0,0.0,0,2.0,12.0,25.0,0.008280054501624569,77.61984021304927,0.0
SC20,RL,64.0,10475.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,477.5,1694.0,GasA,Ex,Y,SBrkr,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,3.0,776.0,TA,TA,Y,160.0,33.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Feb,2010.0,WD,Normal,245350.0,3388.0,2.0,0,2.0,13.0,33.0,0.006109785202863962,72.41735537190083,2.0
SC60,RL,58.0,10852.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,0.0,173.0,959.0,GasA,Ex,Y,SBrkr,959.0,712.0,0.0,1671.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,472.0,TA,TA,Y,0.0,38.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Feb,2006.0,WD,Normal,173000.0,2630.0,6.0,0,3.5,11.0,38.0,0.005344636933284188,65.77946768060836,6.0
